continent,country_name,dataset_id,date,latitude,layer_id,layer_name,licence,longitude,lower_depth,method_options,organic_surface,positional_uncertainty,profile_code,profile_id,region,upper_depth,value,value_avg
Asia,Indonesia,WD-WISE,1988-??-??,-0.8625,28899,Ah,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",116.57083333333334,3,"{""instrument = [ sieve ] sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,1 km - 10 km,ID0085,1121951,South-Eastern Asia,0,{27.0},27.0
Asia,Indonesia,WD-WISE,1983-8-1,4.445833333333334,43929,,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",97.06388888888888,20,"{""instrument = [ sieve ] sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,1 km - 10 km,ID0037,1124817,South-Eastern Asia,5,{17.0},17.0
Asia,Indonesia,WD-WISE,1983-8-1,4.866666666666667,42718,Ah2,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",96.73333333333333,15,"{""instrument = [ sieve ] sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,Over 10 km,ID0034,1124614,South-Eastern Asia,5,{49.0},49.0
Asia,Indonesia,WD-WISE,1988-??-??,-0.9,36273,Bt2,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",116.55416666666666,110,"{""instrument = [ sieve ] sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,Over 10 km,ID0092,1123385,South-Eastern Asia,63,{57.0},57.0
Asia,Indonesia,WD-WISE,1982-12-1,-0.533333333333333,44465,BA,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",112.6,15,"{""instrument = [ sieve ] sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,Over 10 km,ID0031,1124907,South-Eastern Asia,4,{43.0},43.0
Asia,Indonesia,WD-ISIS,1983-8-1,5.0,4311,,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",96.68333333333334,17,"{""sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,Over 10 km,ID022,1115915,South-Eastern Asia,9,{16.0},16.0
Asia,Indonesia,WD-WISE,1988-??-??,-1.016666666666667,36255,2BC/G1,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",116.5625,110,"{""instrument = [ sieve ] sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,Over 10 km,ID0081,1123381,South-Eastern Asia,63,{23.0},23.0
Asia,Indonesia,WD-WISE,1985-9-3,-1.8444444,28818,Bo1,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",101.4777756,37,"{""instrument = [ sieve ] sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,1 km - 10 km,ID0042,1121937,South-Eastern Asia,13,{6.0},6.0
Asia,Indonesia,WD-ISIS,1987-6-1,-7.866666666666667,3512,,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",112.48333333333333,150,"{""sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,Over 10 km,ID024,1115804,South-Eastern Asia,138,{10.2},10.2
Asia,Indonesia,US-NCSS,1985-9-1,-1.5666667,602974,Bo2,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/,102.4166641,64,"{""sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,Over 10 km,86P0129,1052484,South-Eastern Asia,38,{51.9},51.9
Asia,Indonesia,WD-WISE,1985-9-1,-6.522222,28809,Ap,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",106.3527756,10,"{""instrument = [ sieve ] sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,1 km - 10 km,ID0041,1121936,South-Eastern Asia,0,{10.0},10.0
Asia,Indonesia,WD-WISE,1988-??-??,-0.975,41654,Ah,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",116.54166666666667,4,"{""instrument = [ sieve ] sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,1 km - 10 km,ID0094,1124438,South-Eastern Asia,0,{69.0},69.0
Asia,Indonesia,WD-ISIS,1983-2-1,-6.733333333333333,3288,,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",105.31666666666666,75,"{""sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,Over 10 km,ID017,1115769,South-Eastern Asia,52,{4.3},4.3
Asia,Indonesia,WD-ISIS,1987-6-1,-7.866666666666667,3504,2Bw1,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",112.48333333333333,47,"{""sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,Over 10 km,ID024,1115804,South-Eastern Asia,26,{13.3},13.3
Asia,Indonesia,WD-ISIS,1983-7-1,4.883333333333333,4142,2Bw2,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",96.73333333333333,110,"{""sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,Over 10 km,ID019,1115891,South-Eastern Asia,85,{19.6},19.6
Asia,Indonesia,WD-ISIS,1983-7-1,4.816666666666666,2637,C,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",96.75,54,"{""sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,Over 10 km,ID023,1115671,South-Eastern Asia,31,{88.5},88.5
Asia,Indonesia,WD-ISIS,1987-11-1,-1.733333333333333,4859,Bo2,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",102.16666666666667,160,"{""sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,Over 10 km,ID033,1115991,South-Eastern Asia,70,{18.3},18.3
Asia,Indonesia,WD-WISE,1987-5-1,-6.4333334,36235,Ap,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",107.4000015,12,"{""instrument = [ sieve ] sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,Over 10 km,ID0067,1123378,South-Eastern Asia,0,{11.0},11.0
Asia,Indonesia,US-NCSS,1982-2-1,-6.95,602961,Ab3,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/,107.56666666666666,125,"{""sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,Over 10 km,82P0381,1052482,South-Eastern Asia,92,{83.0},83.0
Asia,Indonesia,WD-ISIS,1981-7-1,-4.75,2720,Bt2,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",104.98333333333333,75,"{""sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,Over 10 km,ID012,1115682,South-Eastern Asia,52,{7.6},7.6
Asia,Indonesia,WD-WISE,1987-6-1,-7.866666666666667,43783,Ap,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",112.46666666666667,16,"{""instrument = [ sieve ] sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,Over 10 km,ID0054,1124794,South-Eastern Asia,0,{31.0},31.0
Asia,Indonesia,WD-ISIS,1992-??-??,-0.993333333333333,4596,Ah,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",116.95666666666666,3,"{""sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,1 km - 10 km,ID048,1115955,South-Eastern Asia,0,{63.1},63.1
Asia,Indonesia,WD-ISIS,1983-2-1,-6.733333333333333,3286,,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",105.31666666666666,38,"{""sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,Over 10 km,ID017,1115769,South-Eastern Asia,30,{8.4},8.4
Asia,Indonesia,WD-ISIS,1987-5-1,-7.866666666666667,4920,,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",112.43333333333334,85,"{""sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,Over 10 km,ID014,1115999,South-Eastern Asia,42,{25.7},25.7
Asia,Indonesia,WD-WISE,1987-11-1,-1.2305557,44168,Bs1,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",101.2249985,74,"{""instrument = [ sieve ] sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,1 km - 10 km,ID0062,1124858,South-Eastern Asia,21,{10.0},10.0
Asia,Indonesia,WD-WISE,1982-2-1,-6.95,36216,Bwb,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",107.56666666666666,198,"{""instrument = [ sieve ] sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,Over 10 km,ID0030,1123374,South-Eastern Asia,169,{88.0},88.0
Asia,Indonesia,WD-WISE,1988-??-??,-0.695833333333333,41642,Ah,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",116.72083333333333,3,"{""instrument = [ sieve ] sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,1 km - 10 km,ID0090,1124435,South-Eastern Asia,0,{33.0},33.0
Asia,Indonesia,WD-WISE,1992-??-??,-0.993333333333333,44124,E,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",116.95666666666666,38,"{""instrument = [ sieve ] sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,1 km - 10 km,ID0101,1124850,South-Eastern Asia,12,{56.0},56.0
Asia,Indonesia,WD-WISE,1988-??-??,-0.695833333333333,28898,BCg,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",116.72083333333333,145,"{""instrument = [ sieve ] sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,1 km - 10 km,ID0084,1121950,South-Eastern Asia,76,{46.0},46.0
Asia,Indonesia,WD-ISIS,1987-11-1,-0.4,3722,2B,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",100.43333333333334,100,"{""sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,Over 10 km,ID036,1115832,South-Eastern Asia,44,{46.3},46.3
Asia,Indonesia,WD-WISE,1980-9-1,3.766666666666667,42183,O+AH,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",97.2,2,"{""instrument = [ sieve ] sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,Over 10 km,ID0013,1124529,South-Eastern Asia,0,{19.0},19.0
Asia,Indonesia,WD-WISE,1987-5-1,-7.866666666666667,44395,ABg,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",112.43333333333334,16,"{""instrument = [ sieve ] sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,Over 10 km,ID0055,1124895,South-Eastern Asia,5,{35.0},35.0
Asia,Indonesia,WD-WISE,1988-??-??,-0.9,36266,E,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",116.55416666666666,28,"{""instrument = [ sieve ] sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,Over 10 km,ID0088,1123384,South-Eastern Asia,10,{53.0},53.0
Asia,Indonesia,WD-WISE,1987-6-1,-6.386111111111111,43913,3BC,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",106.5375,125,"{""instrument = [ sieve ] sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,1 km - 10 km,ID0059,1124814,South-Eastern Asia,100,{1.0},1.0
Asia,Indonesia,WD-ISIS,1988-12-1,-1.321388888888889,2972,E,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",101.1,34,"{""sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,1 km - 10 km,ID039,1115719,South-Eastern Asia,15,{76.0},76.0
Asia,Indonesia,WD-WISE,1982-2-1,-4.866666666666667,36208,,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",104.98333333333333,192,"{""instrument = [ sieve ] sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,Over 10 km,ID0028,1123373,South-Eastern Asia,162,{8.0},8.0
Asia,Indonesia,WD-WISE,1987-12-1,0.961111111111111,43521,C,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",101.17777777777778,129,"{""instrument = [ sieve ] sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,1 km - 10 km,ID0057,1124748,South-Eastern Asia,123,{64.0},64.0
Asia,Indonesia,WD-WISE,1987-5-1,-7.616666666666667,42344,Ah4,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",112.83333333333333,113,"{""instrument = [ sieve ] sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,Over 10 km,ID0070,1124553,South-Eastern Asia,80,{3.0},3.0
Asia,Indonesia,WD-ISIS,1987-5-1,-7.616666666666667,2546,Ah2,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",112.83333333333333,35,"{""sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,Over 10 km,ID025,1115659,South-Eastern Asia,15,{3.2},3.2
Asia,Indonesia,WD-WISE,1988-12-1,1.433333333333333,42866,Ah1,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",101.18055555555556,14,"{""instrument = [ sieve ] sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,Over 10 km,ID0078,1124642,South-Eastern Asia,0,{74.0},74.0
Asia,Indonesia,WD-ISIS,1988-12-1,1.433333333333333,3150,Ah1,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",101.18055555555556,14,"{""sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,Over 10 km,ID038,1115748,South-Eastern Asia,0,{74.2},74.2
Asia,Indonesia,US-NCSS,1994-6-30,-8.5583887,839867,A2,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/,119.4660568,30,"{""sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,Circa 100 m,94P0840,1084470,South-Eastern Asia,10,{17.6},17.6
Asia,Indonesia,WD-WISE,1981-7-1,-6.833333333333333,43305,2A11b,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",107.61666666666666,78,"{""instrument = [ sieve ] sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,Over 10 km,ID0019,1124715,South-Eastern Asia,40,{11.0},11.0
Asia,Indonesia,WD-WISE,1981-7-1,-4.75,42492,B24t,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",104.98333333333333,130,"{""instrument = [ sieve ] sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,Over 10 km,ID0016,1124576,South-Eastern Asia,104,{4.0},4.0
Asia,Indonesia,WD-WISE,1988-??-??,-0.8625,28893,BCg,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",116.5625,130,"{""instrument = [ sieve ] sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,1 km - 10 km,ID0079,1121949,South-Eastern Asia,90,{31.0},31.0
Asia,Indonesia,WD-WISE,1980-9-1,3.766666666666667,42184,Bg,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",97.2,30,"{""instrument = [ sieve ] sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,Over 10 km,ID0013,1124529,South-Eastern Asia,2,{3.0},3.0
Asia,Indonesia,WD-WISE,1983-2-1,-6.733333333333333,42980,B,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",105.31666666666666,15,"{""instrument = [ sieve ] sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,Over 10 km,ID0036,1124663,South-Eastern Asia,7,{24.0},24.0
Asia,Indonesia,WD-ISIS,1987-5-1,-7.85,3696,,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",112.7,36,"{""sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,Over 10 km,ID013,1115828,South-Eastern Asia,14,{17.4},17.4
Asia,Indonesia,WD-WISE,1988-??-??,-0.975,41655,Bw,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",116.54166666666667,42,"{""instrument = [ sieve ] sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,1 km - 10 km,ID0094,1124438,South-Eastern Asia,4,{64.0},64.0
Asia,Indonesia,WD-WISE,1988-??-??,-0.995833333333333,41632,Ah,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",116.57083333333334,4,"{""instrument = [ sieve ] sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,1 km - 10 km,ID0087,1124433,South-Eastern Asia,0,{27.0},27.0
Asia,Indonesia,WD-WISE,1980-??-??,-6.665,28768,B22,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",106.87,250,"{""instrument = [ sieve ] sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,1 km - 10 km,ID0006,1121928,South-Eastern Asia,80,{6.0},6.0
Asia,Indonesia,WD-WISE,1983-7-1,4.6,43059,,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",96.78333333333333,48,"{""instrument = [ sieve ] sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,Over 10 km,ID0033,1124677,South-Eastern Asia,37,{21.0},21.0
Asia,Indonesia,WD-WISE,1988-??-??,-0.975,41641,R,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",116.54166666666667,120,"{""instrument = [ sieve ] sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,1 km - 10 km,ID0089,1124434,South-Eastern Asia,106,{29.0},29.0
Asia,Indonesia,WD-WISE,1982-2-1,0.0,25628,Bt3,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",102.0,102,"{""instrument = [ sieve ] sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,Over 10 km,ID0029,1121450,South-Eastern Asia,76,{5.0},5.0
Asia,Indonesia,WD-WISE,1989-2-1,-3.683333333333334,43727,,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",128.28333333333333,107,"{""instrument = [ sieve ] sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,Over 10 km,ID0097,1124783,South-Eastern Asia,67,{28.0},28.0
Asia,Indonesia,US-NCSS,1982-2-1,0.0,599854,Bt2,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/,102.0,76,"{""sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,Over 10 km,82P0383,1052023,South-Eastern Asia,44,{6.1},6.1
Asia,Indonesia,WD-WISE,1988-??-??,-0.704166666666667,41628,Ah,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",116.7125,5,"{""instrument = [ sieve ] sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,1 km - 10 km,ID0086,1124432,South-Eastern Asia,0,{34.0},34.0
Asia,Indonesia,WD-WISE,1988-??-??,-0.708333333333333,41649,Eg,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",116.70833333333333,60,"{""instrument = [ sieve ] sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,1 km - 10 km,ID0091,1124436,South-Eastern Asia,30,{33.0},33.0
Asia,Indonesia,WD-ISIS,1987-11-1,-0.45,2473,Auger,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",100.45,280,"{""sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,Over 10 km,ID037,1115648,South-Eastern Asia,160,{38.3},38.3
Asia,Indonesia,WD-WISE,1988-12-1,1.433333333333333,42870,Bt2,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",101.18055555555556,89,"{""instrument = [ sieve ] sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,Over 10 km,ID0078,1124642,South-Eastern Asia,50,{63.0},63.0
Asia,Indonesia,WD-WISE,1988-??-??,-0.8625,28855,E,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",116.57083333333334,25,"{""instrument = [ sieve ] sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,1 km - 10 km,ID0072,1121943,South-Eastern Asia,8,{49.0},49.0
Asia,Indonesia,US-NCSS,1982-2-1,0.0,599853,Bt1,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/,102.0,44,"{""sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,Over 10 km,82P0383,1052023,South-Eastern Asia,27,{6.7},6.7
Asia,Indonesia,US-NCSS,1985-9-1,-6.522222,601106,Bt1,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/,106.3527756,86,"{""sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,1 km - 10 km,86P0131,1052207,South-Eastern Asia,41,{7.7},7.7
Asia,Indonesia,US-NCSS,1994-6-30,-8.5583887,839866,A1,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/,119.4660568,10,"{""sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,Circa 100 m,94P0840,1084470,South-Eastern Asia,0,{20.2},20.2
Asia,Indonesia,WD-WISE,1988-??-??,-0.995833333333333,41636,Btg3,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",116.57083333333334,115,"{""instrument = [ sieve ] sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,1 km - 10 km,ID0087,1124433,South-Eastern Asia,75,{20.0},20.0
Asia,Indonesia,WD-WISE,1989-2-1,-3.633333333333333,43751,,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",128.2,45,"{""instrument = [ sieve ] sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,Over 10 km,ID0098,1124788,South-Eastern Asia,24,{5.0},5.0
Asia,Indonesia,WD-WISE,1980-??-??,-3.939444444444444,41615,Cg,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",122.0838888888889,120,"{""instrument = [ sieve ] sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,1 km - 10 km,ID0009,1124429,South-Eastern Asia,90,{10.0},10.0
Asia,Indonesia,US-NCSS,1985-9-1,-1.2305557,601138,BA,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/,101.2249985,20,"{""sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,1 km - 10 km,86P0125,1052212,South-Eastern Asia,5,{16.6},16.6
Asia,Indonesia,WD-ISIS,1987-11-1,2.15,4770,2Bw3,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",98.55,160,"{""sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,Over 10 km,ID028,1115978,South-Eastern Asia,135,{70.1},70.1
Asia,Indonesia,WD-WISE,1981-10-1,-7.983333333333333,36184,B2,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",112.66666666666667,38,"{""instrument = [ sieve ] sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,Over 10 km,ID0023,1123369,South-Eastern Asia,29,{21.0},21.0
Asia,Indonesia,WD-WISE,1983-7-1,4.6,43058,Ah2,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",96.78333333333333,37,"{""instrument = [ sieve ] sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,Over 10 km,ID0033,1124677,South-Eastern Asia,30,{37.0},37.0
Asia,Indonesia,WD-ISIS,1987-6-1,-6.7,3639,Ah,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",106.9,44,"{""sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,Over 10 km,ID003,1115820,South-Eastern Asia,20,{46.6},46.6
Asia,Indonesia,WD-WISE,1988-??-??,-1.016666666666667,36277,2Cg,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",116.5625,120,"{""instrument = [ sieve ] sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,Over 10 km,ID0095,1123386,South-Eastern Asia,52,{19.0},19.0
Asia,Indonesia,WD-WISE,1987-6-1,-6.633333333333333,44484,Bw4,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",106.81666666666666,115,"{""instrument = [ sieve ] sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,Over 10 km,ID0056,1124910,South-Eastern Asia,100,{5.0},5.0
Asia,Indonesia,WD-ISIS,1981-7-1,-6.833333333333333,3656,4Ahb,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",107.61666666666666,236,"{""sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,Over 10 km,ID011,1115821,South-Eastern Asia,210,{3.8},3.8
Asia,Indonesia,US-NCSS,1985-9-3,-1.6069444,601134,Bo3,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/,102.3041687,121,"{""sample pretreatment = [ sieved over 2 mm sieve ] size = [ 0.05 - 2 mm ]""}",False,1 km - 10 km,86P0130,1052211,South-Eastern Asia,90,{47.5},47.5
