record_id,source_dataset,soil_color,ph,nitrogen,phosphorus,potassium,zinc,sulfur,specific_humidity_winter,specific_humidity_spring,specific_humidity_summer,specific_humidity_autumn,temperature_max_winter,temperature_max_spring,temperature_max_summer,temperature_max_autumn,temperature_min_winter,temperature_min_spring,temperature_min_summer,temperature_min_autumn,rainfall_winter,rainfall_spring,rainfall_summer,rainfall_autumn,wind_speed_10m,soil_moisture_surface,cloud_amount,wind_speed_range_2m,surface_pressure,specific_humidity_mean,temperature_mean,temperature_seasonal_range,rainfall_mean,rainfall_total_proxy,target_crop
rec_00530,mendeley_8v757rr4st,brown,5.8,0.2021,4.0,269.0,2.6,4.0,8.91,9.48,12.24666667,11.10666667,25.20666667,29.71333333,23.59,22.8,5.76,9.296666667,11.20666667,8.26,2.293333333,4.61,17.44666667,5.803333333,68.94,0.73,59.11,5.44,78.25,10.435833335,16.979166667125,23.95333333,7.538333334,30.153333336,Bean
rec_00531,mendeley_8v757rr4st,black,5.9,0.4818,39.0,276.0,2.0,7.0,7.933333333,8.403333333,11.41333333,10.15,24.85,28.5,23.53333333,21.64666667,6.253333333,9.81,10.58666667,8.38,1.763333333,3.246666667,13.01333333,3.463333333,88.38,0.74,59.11,6.26,76.54,9.474999999,16.695000000375,22.246666667,5.37166666575,21.486666663,Bean
rec_00532,mendeley_8v757rr4st,black,7.87,0.11,42.0,283.0,2.3,12.0,7.933333333,8.403333333,11.41333333,10.15,24.85,28.5,23.53333333,21.64666667,6.253333333,9.81,10.58666667,8.38,1.763333333,3.246666667,13.01333333,3.463333333,88.38,0.74,59.11,6.26,76.54,9.474999999,16.695000000375,22.246666667,5.37166666575,21.486666663,Bean
rec_00533,mendeley_8v757rr4st,brown,7.87,0.11,174.0,1359.0,4.6,18.0,7.933333333,8.403333333,11.41333333,10.15,24.85,28.5,23.53333333,21.64666667,6.253333333,9.81,10.58666667,8.38,1.763333333,3.246666667,13.01333333,3.463333333,88.38,0.74,59.11,6.26,76.54,9.474999999,16.695000000375,22.246666667,5.37166666575,21.486666663,Bean
rec_00534,mendeley_8v757rr4st,brown,5.4,0.1255,5.0,367.0,1.1,11.0,8.91,9.48,12.24666667,11.10666667,25.20666667,29.71333333,23.59,22.8,5.76,9.296666667,11.20666667,8.26,2.293333333,4.61,17.44666667,5.803333333,68.94,0.73,59.11,5.44,78.25,10.435833335,16.979166667125,23.95333333,7.538333334,30.153333336,Bean
rec_00535,mendeley_8v757rr4st,black,6.95,0.09,11.0,505.0,1.2,5.0,7.933333333,8.403333333,11.41333333,10.15,24.85,28.5,23.53333333,21.64666667,6.253333333,9.81,10.58666667,8.38,1.763333333,3.246666667,13.01333333,3.463333333,88.38,0.74,59.11,6.26,76.54,9.474999999,16.695000000375,22.246666667,5.37166666575,21.486666663,Bean
rec_00536,mendeley_8v757rr4st,brown,5.4,0.2174,6.0,181.0,2.5,6.0,8.91,9.48,12.24666667,11.10666667,25.20666667,29.71333333,23.59,22.8,5.76,9.296666667,11.20666667,8.26,2.293333333,4.61,17.44666667,5.803333333,68.94,0.73,59.11,5.44,78.25,10.435833335,16.979166667125,23.95333333,7.538333334,30.153333336,Bean
rec_00537,mendeley_8v757rr4st,brown,6.23,0.13,7.79,193.0,1.59,7.91,7.933333333,8.403333333,11.41333333,10.15,24.85,28.5,23.53333333,21.64666667,6.253333333,9.81,10.58666667,8.38,1.763333333,3.246666667,13.01333333,3.463333333,88.38,0.74,59.11,6.26,76.54,9.474999999,16.695000000375,22.246666667,5.37166666575,21.486666663,Bean
rec_00538,mendeley_8v757rr4st,black,5.78,0.16,4.0,179.0,1.6,9.0,7.933333333,8.403333333,11.41333333,10.15,24.85,28.5,23.53333333,21.64666667,6.253333333,9.81,10.58666667,8.38,1.763333333,3.246666667,13.01333333,3.463333333,88.38,0.74,59.11,6.26,76.54,9.474999999,16.695000000375,22.246666667,5.37166666575,21.486666663,Bean
rec_00539,mendeley_8v757rr4st,black,6.95,0.09,2.0,545.0,0.9,5.0,7.933333333,8.403333333,11.41333333,10.15,24.85,28.5,23.53333333,21.64666667,6.253333333,9.81,10.58666667,8.38,1.763333333,3.246666667,13.01333333,3.463333333,88.38,0.74,59.11,6.26,76.54,9.474999999,16.695000000375,22.246666667,5.37166666575,21.486666663,Bean
rec_00540,mendeley_8v757rr4st,brown,7.68,0.09,2.0,259.0,1.4,6.0,7.933333333,8.403333333,11.41333333,10.15,24.85,28.5,23.53333333,21.64666667,6.253333333,9.81,10.58666667,8.38,1.763333333,3.246666667,13.01333333,3.463333333,88.38,0.74,59.11,6.26,76.54,9.474999999,16.695000000375,22.246666667,5.37166666575,21.486666663,Bean
rec_00541,mendeley_8v757rr4st,black,5.4,0.1255,9.0,394.0,1.7,14.0,8.91,9.48,12.24666667,11.10666667,25.20666667,29.71333333,23.59,22.8,5.76,9.296666667,11.20666667,8.26,2.293333333,4.61,17.44666667,5.803333333,68.94,0.73,59.11,5.44,78.25,10.435833335,16.979166667125,23.95333333,7.538333334,30.153333336,Bean
rec_00542,mendeley_8v757rr4st,brown,7.53,0.09,56.0,688.0,3.1,6.0,7.933333333,8.403333333,11.41333333,10.15,24.85,28.5,23.53333333,21.64666667,6.253333333,9.81,10.58666667,8.38,1.763333333,3.246666667,13.01333333,3.463333333,88.38,0.74,59.11,6.26,76.54,9.474999999,16.695000000375,22.246666667,5.37166666575,21.486666663,Bean
rec_00543,mendeley_8v757rr4st,other,6.95,0.16,11.0,441.0,1.5,8.0,7.933333333,8.403333333,11.41333333,10.15,24.85,28.5,23.53333333,21.64666667,6.253333333,9.81,10.58666667,8.38,1.763333333,3.246666667,13.01333333,3.463333333,88.38,0.74,59.11,6.26,76.54,9.474999999,16.695000000375,22.246666667,5.37166666575,21.486666663,Bean
rec_00544,mendeley_8v757rr4st,brown,6.95,0.16,2.0,161.0,1.7,11.0,7.933333333,8.403333333,11.41333333,10.15,24.85,28.5,23.53333333,21.64666667,6.253333333,9.81,10.58666667,8.38,1.763333333,3.246666667,13.01333333,3.463333333,88.38,0.74,59.11,6.26,76.54,9.474999999,16.695000000375,22.246666667,5.37166666575,21.486666663,Bean
rec_00545,mendeley_8v757rr4st,brown,6.95,0.16,2.0,424.0,1.2,5.0,7.933333333,8.403333333,11.41333333,10.15,24.85,28.5,23.53333333,21.64666667,6.253333333,9.81,10.58666667,8.38,1.763333333,3.246666667,13.01333333,3.463333333,88.38,0.74,59.11,6.26,76.54,9.474999999,16.695000000375,22.246666667,5.37166666575,21.486666663,Bean
rec_00546,mendeley_8v757rr4st,black,7.53,0.09,9.0,512.0,1.0,6.0,7.933333333,8.403333333,11.41333333,10.15,24.85,28.5,23.53333333,21.64666667,6.253333333,9.81,10.58666667,8.38,1.763333333,3.246666667,13.01333333,3.463333333,88.38,0.74,59.11,6.26,76.54,9.474999999,16.695000000375,22.246666667,5.37166666575,21.486666663,Bean
rec_00547,mendeley_8v757rr4st,other,6.95,0.16,2.0,279.0,1.3,6.0,7.933333333,8.403333333,11.41333333,10.15,24.85,28.5,23.53333333,21.64666667,6.253333333,9.81,10.58666667,8.38,1.763333333,3.246666667,13.01333333,3.463333333,88.38,0.74,59.11,6.26,76.54,9.474999999,16.695000000375,22.246666667,5.37166666575,21.486666663,Bean
rec_00548,mendeley_8v757rr4st,brown,7.2,0.110631325,12.0,292.0,1.4,10.0,7.753333333,8.156666667,11.82,10.43666667,28.24666667,31.11666667,27.03,25.41,11.14333333,14.42666667,14.72666667,13.07333333,0.68,1.94,10.21333333,2.306666667,106.94,0.52,54.41,9.58,80.44,9.5416666675,20.6466666675,19.97333334,3.7849999992499996,15.139999996999999,Bean
rec_00549,mendeley_8v757rr4st,gray,7.2,0.110631325,15.0,254.0,1.1,15.0,7.753333333,8.156666667,11.82,10.43666667,28.24666667,31.11666667,27.03,25.41,11.14333333,14.42666667,14.72666667,13.07333333,0.68,1.94,10.21333333,2.306666667,106.94,0.52,54.41,9.58,80.44,9.5416666675,20.6466666675,19.97333334,3.7849999992499996,15.139999996999999,Bean
rec_00550,mendeley_8v757rr4st,brown,5.88,0.12,5.0,232.0,1.7,8.0,7.933333333,8.403333333,11.41333333,10.15,24.85,28.5,23.53333333,21.64666667,6.253333333,9.81,10.58666667,8.38,1.763333333,3.246666667,13.01333333,3.463333333,88.38,0.74,59.11,6.26,76.54,9.474999999,16.695000000375,22.246666667,5.37166666575,21.486666663,Bean
rec_00551,mendeley_8v757rr4st,red,5.88,0.12,5.0,194.0,1.8,8.0,7.933333333,8.403333333,11.41333333,10.15,24.85,28.5,23.53333333,21.64666667,6.253333333,9.81,10.58666667,8.38,1.763333333,3.246666667,13.01333333,3.463333333,88.38,0.74,59.11,6.26,76.54,9.474999999,16.695000000375,22.246666667,5.37166666575,21.486666663,Bean
rec_00552,mendeley_8v757rr4st,gray,5.88,0.12,49.0,206.0,1.0,8.0,7.933333333,8.403333333,11.41333333,10.15,24.85,28.5,23.53333333,21.64666667,6.253333333,9.81,10.58666667,8.38,1.763333333,3.246666667,13.01333333,3.463333333,88.38,0.74,59.11,6.26,76.54,9.474999999,16.695000000375,22.246666667,5.37166666575,21.486666663,Bean
rec_00553,mendeley_8v757rr4st,red,5.8,0.17684796,1.0,141.0,1.0,9.8,9.723333333,10.70333333,13.77333333,12.65666667,28.04,32.58,25.64333333,25.47333333,8.783333333,12.89,14.08666667,11.01,2.78,5.403333333,19.36333333,6.98,343.44,0.73,59.11,5.19,82.6,11.71416666575,19.813333332875,23.796666666999997,8.63166666575,34.526666663,Bean
rec_00554,mendeley_8v757rr4st,brown,5.98,0.18,9.0,196.0,0.8,5.0,7.933333333,8.403333333,11.41333333,10.15,24.85,28.5,23.53333333,21.64666667,6.253333333,9.81,10.58666667,8.38,1.763333333,3.246666667,13.01333333,3.463333333,88.38,0.74,59.11,6.26,76.54,9.474999999,16.695000000375,22.246666667,5.37166666575,21.486666663,Bean
rec_00555,mendeley_8v757rr4st,brown,5.3,0.2279,17.0,867.0,2.0,18.0,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,10.235000001749999,16.8074999995,22.816666667,7.6450000007500005,30.580000003000002,Bean
rec_00556,mendeley_8v757rr4st,brown,5.98,0.18,23.0,171.0,0.9,7.0,7.586666667,8.136666667,11.43,10.15,26.32666667,28.97,24.37666667,22.67333333,7.513333333,11.38333333,11.81,10.08666667,0.91,2.266666667,11.76666667,2.96,88.31,0.63,59.11,6.01,77.15,9.3258333335,17.892500000374998,21.456666667,4.47583333425,17.903333337,Bean
rec_00557,mendeley_8v757rr4st,red,6.56,0.16,14.0,206.0,1.5,8.0,7.586666667,8.136666667,11.43,10.15,26.32666667,28.97,24.37666667,22.67333333,7.513333333,11.38333333,11.81,10.08666667,0.91,2.266666667,11.76666667,2.96,88.31,0.63,59.11,6.01,77.15,9.3258333335,17.892500000374998,21.456666667,4.47583333425,17.903333337,Bean
rec_00558,mendeley_8v757rr4st,red,6.56,0.16,8.0,198.0,1.3,7.0,7.586666667,8.136666667,11.43,10.15,26.32666667,28.97,24.37666667,22.67333333,7.513333333,11.38333333,11.81,10.08666667,0.91,2.266666667,11.76666667,2.96,88.31,0.63,59.11,6.01,77.15,9.3258333335,17.892500000374998,21.456666667,4.47583333425,17.903333337,Bean
rec_00559,mendeley_8v757rr4st,gray,6.58,0.16,13.0,145.0,1.2,4.0,7.586666667,8.136666667,11.43,10.15,26.32666667,28.97,24.37666667,22.67333333,7.513333333,11.38333333,11.81,10.08666667,0.91,2.266666667,11.76666667,2.96,88.31,0.63,59.11,6.01,77.15,9.3258333335,17.892500000374998,21.456666667,4.47583333425,17.903333337,Bean
rec_00560,mendeley_8v757rr4st,red,5.32,0.236689094,3.1,365.0,1.2,12.3,8.566666667,9.663333333,12.73666667,11.78,25.88333333,30.05666667,23.65,22.84666667,6.626666667,10.35,11.17333333,9.1,1.343333333,5.66,19.92,7.42,14.25,0.8,59.11,6.06,78.58,10.6866666675,17.460833333375,23.430000002999996,8.585833333250001,34.343333333000004,Bean
rec_00561,mendeley_8v757rr4st,brown,6.48,0.16,2.0,327.0,1.7,7.0,7.586666667,8.136666667,11.43,10.15,26.32666667,28.97,24.37666667,22.67333333,7.513333333,11.38333333,11.81,10.08666667,0.91,2.266666667,11.76666667,2.96,88.31,0.63,59.11,6.01,77.15,9.3258333335,17.892500000374998,21.456666667,4.47583333425,17.903333337,Bean
rec_00562,mendeley_8v757rr4st,red,6.48,0.16,3.0,163.0,1.5,6.0,7.586666667,8.136666667,11.43,10.15,26.32666667,28.97,24.37666667,22.67333333,7.513333333,11.38333333,11.81,10.08666667,0.91,2.266666667,11.76666667,2.96,88.31,0.63,59.11,6.01,77.15,9.3258333335,17.892500000374998,21.456666667,4.47583333425,17.903333337,Bean
rec_00563,mendeley_8v757rr4st,gray,5.89,0.16,3.0,215.0,1.5,10.0,7.586666667,8.136666667,11.43,10.15,26.32666667,28.97,24.37666667,22.67333333,7.513333333,11.38333333,11.81,10.08666667,0.91,2.266666667,11.76666667,2.96,88.31,0.63,59.11,6.01,77.15,9.3258333335,17.892500000374998,21.456666667,4.47583333425,17.903333337,Bean
rec_00564,mendeley_8v757rr4st,black,6.4,0.16,6.0,294.0,1.8,9.0,7.586666667,8.136666667,11.43,10.15,26.32666667,28.97,24.37666667,22.67333333,7.513333333,11.38333333,11.81,10.08666667,0.91,2.266666667,11.76666667,2.96,88.31,0.63,59.11,6.01,77.15,9.3258333335,17.892500000374998,21.456666667,4.47583333425,17.903333337,Bean
rec_00565,mendeley_8v757rr4st,brown,5.8,0.250293402,23.0,329.0,1.9,11.0,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,10.235000001749999,16.8074999995,22.816666667,7.6450000007500005,30.580000003000002,Bean
rec_00566,mendeley_8v757rr4st,brown,6.05,0.16,159.0,1620.0,8.1,14.0,7.586666667,8.136666667,11.43,10.15,26.32666667,28.97,24.37666667,22.67333333,7.513333333,11.38333333,11.81,10.08666667,0.91,2.266666667,11.76666667,2.96,88.31,0.63,59.11,6.01,77.15,9.3258333335,17.892500000374998,21.456666667,4.47583333425,17.903333337,Bean
rec_00567,mendeley_8v757rr4st,brown,6.9,0.134622792,4.0,308.0,1.7,8.0,7.586666667,8.136666667,11.43,10.15,26.32666667,28.97,24.37666667,22.67333333,7.513333333,11.38333333,11.81,10.08666667,0.91,2.266666667,11.76666667,2.96,88.31,0.63,59.11,6.01,77.15,9.3258333335,17.892500000374998,21.456666667,4.47583333425,17.903333337,Bean
rec_00568,mendeley_8v757rr4st,brown,6.9,0.134622792,139.0,871.0,5.5,11.0,7.586666667,8.136666667,11.43,10.15,26.32666667,28.97,24.37666667,22.67333333,7.513333333,11.38333333,11.81,10.08666667,0.91,2.266666667,11.76666667,2.96,88.31,0.63,59.11,6.01,77.15,9.3258333335,17.892500000374998,21.456666667,4.47583333425,17.903333337,Bean
rec_00569,mendeley_8v757rr4st,red,5.8,0.250293402,9.0,274.0,1.9,15.0,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,10.235000001749999,16.8074999995,22.816666667,7.6450000007500005,30.580000003000002,Bean
rec_00570,mendeley_8v757rr4st,brown,5.4,0.1333,20.0,255.0,0.7,7.0,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,10.235000001749999,16.8074999995,22.816666667,7.6450000007500005,30.580000003000002,Bean
rec_00571,mendeley_8v757rr4st,black,6.37,0.134622792,2.0,435.0,1.7,9.0,7.586666667,8.136666667,11.43,10.15,26.32666667,28.97,24.37666667,22.67333333,7.513333333,11.38333333,11.81,10.08666667,0.91,2.266666667,11.76666667,2.96,88.31,0.63,59.11,6.01,77.15,9.3258333335,17.892500000374998,21.456666667,4.47583333425,17.903333337,Bean
rec_00572,mendeley_8v757rr4st,brown,6.9,0.134622792,8.0,230.0,1.6,6.0,7.586666667,8.136666667,11.43,10.15,26.32666667,28.97,24.37666667,22.67333333,7.513333333,11.38333333,11.81,10.08666667,0.91,2.266666667,11.76666667,2.96,88.31,0.63,59.11,6.01,77.15,9.3258333335,17.892500000374998,21.456666667,4.47583333425,17.903333337,Bean
rec_00573,mendeley_8v757rr4st,brown,5.8,0.250293402,4.0,147.0,0.5,10.0,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,10.235000001749999,16.8074999995,22.816666667,7.6450000007500005,30.580000003000002,Bean
rec_00574,mendeley_8v757rr4st,red,5.4,0.1333,3.0,107.0,0.9,8.0,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,10.235000001749999,16.8074999995,22.816666667,7.6450000007500005,30.580000003000002,Bean
rec_00575,mendeley_8v757rr4st,red,5.8,0.195910715,5.0,361.0,1.4,19.0,7.586666667,8.136666667,11.43,10.15,26.32666667,28.97,24.37666667,22.67333333,7.513333333,11.38333333,11.81,10.08666667,0.91,2.266666667,11.76666667,2.96,88.31,0.63,59.11,6.01,77.15,9.3258333335,17.892500000374998,21.456666667,4.47583333425,17.903333337,Bean
rec_00576,mendeley_8v757rr4st,brown,6.3,0.000261711,11.0,363.0,0.7,10.0,7.586666667,8.136666667,11.43,10.15,26.32666667,28.97,24.37666667,22.67333333,7.513333333,11.38333333,11.81,10.08666667,0.91,2.266666667,11.76666667,2.96,88.31,0.63,59.11,6.01,77.15,9.3258333335,17.892500000374998,21.456666667,4.47583333425,17.903333337,Bean
rec_00577,mendeley_8v757rr4st,brown,5.8,0.250293402,46.0,469.0,1.1,5.0,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,10.235000001749999,16.8074999995,22.816666667,7.6450000007500005,30.580000003000002,Bean
rec_00578,mendeley_8v757rr4st,brown,5.6,0.0808,2.0,274.0,1.4,16.0,8.566666667,9.663333333,12.73666667,11.78,25.88333333,30.05666667,23.65,22.84666667,6.626666667,10.35,11.17333333,9.1,1.343333333,5.66,19.92,7.42,14.25,0.8,59.11,6.06,78.58,10.6866666675,17.460833333375,23.430000002999996,8.585833333250001,34.343333333000004,Bean
rec_00579,mendeley_8v757rr4st,brown,5.55,0.2289,4.5,507.24,2.47,9.52,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,10.235000001749999,16.8074999995,22.816666667,7.6450000007500005,30.580000003000002,Bean
rec_00580,mendeley_8v757rr4st,brown,6.11,0.0808,6.0,251.0,1.5,11.0,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,10.235000001749999,16.8074999995,22.816666667,7.6450000007500005,30.580000003000002,Bean
rec_00581,mendeley_8v757rr4st,brown,5.8,0.250293402,7.42,202.51,1.44,3.58,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,10.235000001749999,16.8074999995,22.816666667,7.6450000007500005,30.580000003000002,Bean
rec_00582,mendeley_8v757rr4st,brown,6.15,0.0808,8.84,276.78,1.05,6.99,7.586666667,8.136666667,11.43,10.15,26.32666667,28.97,24.37666667,22.67333333,7.513333333,11.38333333,11.81,10.08666667,0.91,2.266666667,11.76666667,2.96,88.31,0.63,59.11,6.01,77.15,9.3258333335,17.892500000374998,21.456666667,4.47583333425,17.903333337,Bean
rec_00583,mendeley_8v757rr4st,black,6.37,0.111842553,4.0,362.0,1.9,8.0,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,10.235000001749999,16.8074999995,22.816666667,7.6450000007500005,30.580000003000002,Bean
rec_00584,mendeley_8v757rr4st,brown,5.85,0.2289,87.0,275.0,5.9,9.0,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,10.235000001749999,16.8074999995,22.816666667,7.6450000007500005,30.580000003000002,Bean
rec_00585,mendeley_8v757rr4st,gray,5.8,0.250293402,29.0,397.0,3.8,10.0,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,10.235000001749999,16.8074999995,22.816666667,7.6450000007500005,30.580000003000002,Bean
rec_00586,mendeley_8v757rr4st,black,6.37,0.111842553,2.0,310.0,1.2,5.0,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,10.235000001749999,16.8074999995,22.816666667,7.6450000007500005,30.580000003000002,Bean
rec_00587,mendeley_8v757rr4st,brown,5.68,0.076819645,6.8,142.0,0.6,3.8,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,10.235000001749999,16.8074999995,22.816666667,7.6450000007500005,30.580000003000002,Bean
rec_00588,mendeley_8v757rr4st,red,5.84,0.150259886,9.9,377.0,2.0,7.8,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,10.235000001749999,16.8074999995,22.816666667,7.6450000007500005,30.580000003000002,Bean
rec_00589,mendeley_8v757rr4st,red,6.3,0.109118423,1.9,330.0,1.4,7.5,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,10.235000001749999,16.8074999995,22.816666667,7.6450000007500005,30.580000003000002,Bean
rec_00590,mendeley_8v757rr4st,brown,5.4,0.2313,4.0,220.0,1.3,8.0,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,10.235000001749999,16.8074999995,22.816666667,7.6450000007500005,30.580000003000002,Bean
rec_00591,mendeley_8v757rr4st,red,5.4,0.2216,8.0,361.0,1.0,12.0,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,10.235000001749999,16.8074999995,22.816666667,7.6450000007500005,30.580000003000002,Bean
rec_00592,mendeley_8v757rr4st,brown,5.8,0.2984,3.0,162.0,1.8,4.0,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,10.235000001749999,16.8074999995,22.816666667,7.6450000007500005,30.580000003000002,Bean
rec_00593,mendeley_8v757rr4st,red,5.5,0.2223,3.0,378.0,1.2,11.0,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,10.235000001749999,16.8074999995,22.816666667,7.6450000007500005,30.580000003000002,Bean
rec_00594,mendeley_8v757rr4st,brown,5.6,0.1464,2.0,231.0,0.9,8.0,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,10.235000001749999,16.8074999995,22.816666667,7.6450000007500005,30.580000003000002,Bean
rec_00595,mendeley_8v757rr4st,red,6.55,0.131968013,68.7,631.0,2.5,0.05,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,10.235000001749999,16.8074999995,22.816666667,7.6450000007500005,30.580000003000002,Bean
rec_00596,mendeley_8v757rr4st,red,5.8,0.1979,3.0,363.0,1.5,10.0,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,10.235000001749999,16.8074999995,22.816666667,7.6450000007500005,30.580000003000002,Bean
rec_00597,mendeley_8v757rr4st,red,5.7,0.1011,7.0,392.0,1.5,5.0,8.343333333,9.276666667,12.83666667,11.43333333,28.11333333,31.15666667,25.52666667,24.43,8.733333333,12.25333333,12.97666667,10.7,0.873333333,4.013333333,15.06,4.36,3.44,0.7,48.62,6.1,79.61,10.4725,19.236250000375,22.423333337000003,6.0766666664999995,24.306666665999998,Bean
rec_00598,mendeley_8v757rr4st,brown,5.85,0.09,2.18,298.0,1.2,8.26,8.383333333,9.543333333,13.49,12.63666667,29.17333333,33.1,26.3,25.15333333,8.533333333,13.18333333,13.02666667,11.33666667,0.413333333,4.41,16.62,5.43,0.06,0.7,48.62,6.21,81.38,11.013333333999999,19.975833332875,24.566666667,6.71833333325,26.873333333,Bean
rec_00599,mendeley_8v757rr4st,brown,5.58,0.17,24.3,247.0,0.88,11.4,8.383333333,9.543333333,13.49,12.63666667,29.17333333,33.1,26.3,25.15333333,8.533333333,13.18333333,13.02666667,11.33666667,0.413333333,4.41,16.62,5.43,0.06,0.7,48.62,6.21,81.38,11.013333333999999,19.975833332875,24.566666667,6.71833333325,26.873333333,Bean
rec_00600,mendeley_8v757rr4st,black,7.2,0.110631325,6.0,626.0,0.9,14.0,7.753333333,8.156666667,11.82,10.43666667,28.24666667,31.11666667,27.03,25.41,11.14333333,14.42666667,14.72666667,13.07333333,0.68,1.94,10.21333333,2.306666667,106.94,0.52,54.41,9.58,80.44,9.5416666675,20.6466666675,19.97333334,3.7849999992499996,15.139999996999999,Bean
